label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,12C_Ctrl_Acropora_unlabeled_1,12C_Ctrl_Pocillopora_unlabeled_1,13C_Blank_1,13C_Blank_2,13C_Ctrl_Acropora_dark_1,13C_Ctrl_Pocillopora_dark_1,13C_Larvae_Pocillopora_27_1,13C_Larvae_Pocillopora_27_2,13C_Larvae_Pocillopora_27_3,13C_Larvae_Pocillopora_27_4,13C_Larvae_Pocillopora_27_5,13C_Larvae_Pocillopora_27_6,13C_Larvae_Pocillopora_30_1,13C_Larvae_Pocillopora_30_2,13C_Larvae_Pocillopora_30_3,13C_Larvae_Pocillopora_30_4,13C_Larvae_Pocillopora_30_5,13C_Larvae_Pocillopora_30_6,13C_Larvae_Pocillopora_33_1,13C_Larvae_Pocillopora_33_2,13C_Larvae_Pocillopora_33_3,13C_Larvae_Pocillopora_33_4,13C_Larvae_Pocillopora_33_5,13C_Larvae_Pocillopora_dark_1,13C_Larvae_Pocillopora_dark_2,13C_Larvae_Pocillopora_dark_3,13C_Recruit_Acropora_27_1,13C_Recruit_Acropora_27_2,13C_Recruit_Acropora_27_3,13C_Recruit_Acropora_27_4,13C_Recruit_Acropora_27_5,13C_Recruit_Acropora_30_1,13C_Recruit_Acropora_30_2,13C_Recruit_Acropora_30_3,13C_Recruit_Acropora_30_4,13C_Recruit_Acropora_30_5,13C_Recruit_Acropora_30_6,13C_Recruit_Acropora_33_1,13C_Recruit_Acropora_33_2,13C_Recruit_Acropora_33_3,13C_Recruit_Acropora_33_4,13C_Recruit_Acropora_33_5,13C_Recruit_Acropora_dark_1,13C_Recruit_Pocillopora_27_1,13C_Recruit_Pocillopora_27_2,13C_Recruit_Pocillopora_27_3,13C_Recruit_Pocillopora_27_4,13C_Recruit_Pocillopora_27_5,13C_Recruit_Pocillopora_30_1,13C_Recruit_Pocillopora_30_2,13C_Recruit_Pocillopora_30_3,13C_Recruit_Pocillopora_30_4,13C_Recruit_Pocillopora_33_1,13C_Recruit_Pocillopora_33_2,13C_Recruit_Pocillopora_33_3,13C_Recruit_Pocillopora_33_4,13C_Recruit_Pocillopora_33_5,13C_Recruit_Pocillopora_dark_1,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6
,253,260,13,307.079865,8.721,0.822962,,C13-label-1,Glutathione,Glutathione,C10H17N3O6S,0.409,0.099380,306.076477,41912.04,0.00,19260.20,1434.40,86659.01,4719.74,1070.96,1157.86,0.00,1029.71,0.00,0.00,0.00,0.00,0.00,1074.26,0.00,1099.20,1103.08,0.00,2313.24,0.00,1550.08,0.00,0.00,0.00,6129.90,23055.14,7226.09,40463.29,13589.50,33714.31,88539.73,10946.50,21200.03,21801.82,866.03,1934.27,3577.02,4887.33,12389.13,7730.44,2131.15,0.00,1608.76,1354.65,1672.87,3047.97,1755.06,1258.43,1856.77,1763.04,1111.61,1048.85,1410.74,0.00,1439.71,1913.57,0.00,1236.20,0.00,0.00,0.00,0.00
,253,261,8,308.082336,8.636,0.819129,,C13-label-2,Glutathione,Glutathione,C10H17N3O6S,0.494,2.971688,306.076477,7455.49,1734.87,8377.83,2788.66,9602.87,8131.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1503.81,9812.32,1246.85,10001.79,1755.50,8244.64,33691.84,2822.05,17626.70,8692.57,0.00,1891.83,0.00,1170.75,1549.67,5299.26,0.00,1222.50,1087.62,1400.98,1491.48,0.00,1651.13,0.00,1267.38,2271.44,0.00,1424.44,0.00,0.00,3231.43,4362.52,0.00,0.00,0.00,0.00,0.00,0.00
,253,262,4,309.086151,8.580,0.839812,,C13-label-3,Glutathione,Glutathione,C10H17N3O6S,0.550,1.481021,306.076477,0.00,0.00,3180.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1149.28,0.00,0.00,0.00,1092.55,4219.28,0.00,7393.27,1484.77,7081.76,15789.71,3688.69,11498.33,2054.30,0.00,0.00,0.00,0.00,1386.60,5372.10,0.00,0.00,0.00,0.00,1680.81,0.00,0.00,0.00,0.00,0.00,1317.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,253,263,3,310.090485,8.643,0.840107,,C13-label-4,Glutathione,Glutathione,C10H17N3O6S,0.487,1.673059,306.076477,0.00,0.00,1783.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1018.20,0.00,0.00,1012.22,0.00,994.51,1169.03,2049.74,0.00,6136.35,0.00,2187.02,9824.87,1268.36,12310.16,2439.77,0.00,0.00,0.00,0.00,0.00,1596.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1063.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,253,264,2,311.093628,8.637,0.841029,,C13-label-5,Glutathione,Glutathione,C10H17N3O6S,0.493,0.980978,306.076477,0.00,0.00,0.00,0.00,0.00,0.00,1015.94,0.00,0.00,0.00,1011.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1414.28,0.00,4349.63,1120.63,1521.37,9714.15,1048.39,9388.17,0.00,0.00,1146.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1293.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,265,265,56,132.030258,8.714,0.840737,[M-H]-,C12 PARENT,Aspartate,Aspartate,C4H7NO4,0.396,0.231141,132.030258,2258135.25,3441510.00,1057242.38,3566801.25,831550.00,22217718.00,49577.86,46462.85,80468.76,42169.13,37566.40,75951.80,27295.77,29180.03,23225.94,25184.52,40428.03,38468.77,32871.65,48857.43,48548.41,40647.27,45939.78,44568.82,66336.41,69075.59,347244.91,1051907.62,260668.33,648685.38,542934.81,577143.50,1024295.81,723238.75,597655.00,506978.75,823739.25,611225.94,441523.03,180683.62,483966.59,609758.19,913769.81,433170.03,702259.19,274451.41,1992887.62,1957836.38,4360767.50,427928.09,1138090.62,1822416.12,1950921.00,2186018.25,1333431.62,442430.75,1475772.00,3641094.75,28360.10,32808.29,14825.82,13716.01,13165.89,12043.51
,265,271,52,133.033630,8.681,0.858253,,C13-label-1,Aspartate,Aspartate,C4H7NO4,0.429,0.344096,132.030258,94944.32,145931.42,305833.34,354161.62,91410.93,1194304.12,17590.18,14131.91,12624.89,12255.61,9531.26,28875.77,9155.22,10184.03,7922.55,5845.12,11712.45,7106.37,7939.06,17115.96,11412.68,12241.53,16884.58,1577.60,3743.20,2216.49,124968.94,423313.72,58658.21,350231.75,246097.86,198814.12,415221.00,342600.47,222672.52,217644.67,108489.09,135725.33,71430.77,56600.48,161030.70,262903.53,179153.42,55154.91,105247.34,44769.95,238462.12,316112.22,568062.44,66203.59,123003.09,249413.00,303592.47,318383.03,140685.91,76734.45,174273.88,292278.22,0.00,1295.02,1517.18,1164.32,1252.72,0.00
,265,272,48,134.036789,8.708,0.855346,,C13-label-2,Aspartate,Aspartate,C4H7NO4,0.402,1.138402,132.030258,1392.85,1677.36,356826.47,216624.94,2203.00,25185.75,17581.39,17408.86,11595.64,13530.46,6654.87,24470.69,9127.38,11856.07,11998.83,4080.64,13259.86,5773.72,8643.15,14921.12,11397.32,13396.86,12786.55,2799.03,1465.45,3064.84,144473.69,359105.34,60074.22,306094.22,231967.48,180637.39,401705.84,370655.47,262606.25,225877.44,49612.57,114179.04,52052.18,46278.88,137543.41,236426.33,10690.32,37685.31,106529.96,35519.82,173086.64,202173.58,398115.50,48123.86,71631.62,159343.98,163803.95,203513.75,75048.96,51288.45,116107.25,11537.93,1633.94,1542.53,2028.50,1361.89,1411.81,1941.12
,265,273,45,135.040268,8.695,0.853849,,C13-label-3,Aspartate,Aspartate,C4H7NO4,0.415,0.225989,132.030258,0.00,0.00,261927.69,129585.74,0.00,0.00,14701.62,10758.56,8161.79,12136.65,5708.90,19327.66,5629.34,7543.33,5522.90,4111.99,11464.16,5700.41,6159.63,11329.24,7118.58,9944.56,13017.93,0.00,0.00,0.00,99028.66,212810.12,43413.22,160051.84,138445.00,114768.73,260279.98,228929.17,180266.45,147153.00,35093.22,79999.91,34214.59,27248.85,93030.84,130748.62,0.00,24905.47,76603.44,29377.69,118669.54,89489.93,323047.84,30802.34,55096.46,109848.71,92548.87,129662.87,48479.66,30868.22,83530.52,1277.91,0.00,0.00,0.00,0.00,0.00,0.00
,265,274,35,136.043594,8.692,0.850644,,C13-label-4,Aspartate,Aspartate,C4H7NO4,0.418,0.448644,132.030258,0.00,0.00,76435.01,32025.65,0.00,0.00,4778.03,4074.15,1866.48,2220.99,915.73,7457.58,1289.45,0.00,1152.63,983.55,1551.27,1322.45,1330.59,3295.14,1521.50,2949.65,1633.14,0.00,0.00,0.00,28576.34,55949.83,13945.11,32428.92,38927.29,30873.72,76587.66,61602.83,49398.27,38668.28,11739.74,22795.57,9475.59,7457.38,24526.34,33786.43,0.00,8740.11,30380.09,8470.64,32018.04,17926.97,100410.37,11709.96,15913.77,30324.46,28774.76,33054.50,13870.48,11974.45,27301.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,275,275,61,146.045898,8.562,0.842775,[M-H]-,C12 PARENT,Glutamate,Glutamate,C5H9NO4,0.448,0.104479,146.045898,17174654.00,13865259.00,18173622.00,12756163.00,9217457.00,24627894.00,886637.31,781678.50,608862.31,733038.50,389198.91,1217315.12,421745.72,411443.47,346937.44,263537.28,477905.16,376456.88,482361.09,956340.44,570494.06,729980.00,760507.69,564751.25,841049.06,956150.44,3437640.00,10832056.00,2384301.25,7047938.50,5533457.50,7100748.50,10612617.00,7146444.50,5072769.50,6924079.50,5845130.50,3830720.00,6181100.50,1757185.62,4285046.00,6168206.50,11088497.00,2688771.25,6141832.50,1735950.00,8915368.00,8265088.50,17491618.00,2043351.12,4445504.50,10154093.00,13711579.00,14499171.00,6809454.50,3790068.75,8691032.00,18956850.00,18033.29,16878.15,18460.03,20082.00,28762.19,9933.14
,275,282,58,147.049179,8.554,0.855637,,C13-label-1,Glutamate,Glutamate,C5H9NO4,0.456,0.415066,146.045898,996712.94,767172.00,2319393.75,1948435.88,1118420.88,2612948.75,175497.92,149079.48,118889.90,159508.36,80838.34,249563.58,95221.66,98223.76,79522.12,70182.22,109551.84,75531.09,81227.29,175222.62,96650.96,128795.09,130024.84,29392.69,45413.89,54662.02,861686.69,2907346.00,453330.84,1884842.38,1231958.25,1407882.62,2424566.75,1677652.62,1485382.62,1633967.50,760390.31,843515.31,999937.69,558167.56,1054061.38,1871558.62,2019686.12,412681.12,912490.94,344247.50,1562282.50,1764921.38,2827828.00,371667.38,726505.31,1802304.50,2583731.75,2886484.00,990446.75,687550.50,1313697.38,2246685.75,1456.94,1602.91,1461.81,0.00,1259.06,0.00
,275,283,55,148.052643,8.558,0.856015,,C13-label-2,Glutamate,Glutamate,C5H9NO4,0.452,0.309190,146.045898,14979.88,14039.08,1620872.62,1425001.38,49350.12,89390.38,116407.10,88646.91,77875.62,101912.78,50474.39,179266.25,72148.70,77230.60,67414.71,43044.92,78028.19,52406.97,41566.27,96139.19,57873.25,69713.18,74236.30,0.00,0.00,0.00,835131.50,2450341.00,371165.16,1436824.50,763875.06,1039268.31,1757347.50,1590826.38,1593326.12,1368175.00,371280.66,715857.50,657177.06,590723.62,885549.50,1775740.12,106651.06,245316.08,673569.69,311921.97,1265960.00,1217310.50,2447602.25,291976.47,538705.06,1214326.12,1553255.12,2107183.25,700651.50,478808.09,869793.81,98811.09,0.00,0.00,0.00,0.00,0.00,0.00
,275,284,49,149.055954,8.559,0.855307,,C13-label-3,Glutamate,Glutamate,C5H9NO4,0.451,0.102370,146.045898,0.00,0.00,1507879.12,1290869.25,0.00,0.00,99280.10,100241.91,72104.96,93266.04,43585.45,155622.94,64952.52,69478.96,56016.32,41856.50,78197.65,52614.28,31835.41,79341.12,44385.58,56473.29,61974.63,0.00,0.00,0.00,767016.19,1962174.00,314116.62,1013987.06,494617.25,793701.75,1302928.62,1384931.50,1539401.62,1190097.12,259897.14,731691.50,612133.00,579434.75,764435.94,1435749.00,2173.98,216323.58,660093.31,319028.03,1234505.50,897091.50,2585417.00,244754.88,536594.44,992321.81,1272826.62,1873431.38,607466.44,401506.72,873626.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,275,285,49,150.059158,8.557,0.855397,,C13-label-4,Glutamate,Glutamate,C5H9NO4,0.453,0.915166,146.045898,0.00,0.00,792375.69,682450.38,0.00,0.00,56282.97,56425.45,43523.98,59530.69,28066.50,82077.16,38185.80,37361.83,33653.80,23013.41,47317.03,28220.52,24813.99,38358.66,22818.24,27401.05,38453.03,0.00,0.00,0.00,440775.91,995034.94,185479.44,423047.66,231726.17,422785.75,711779.56,828065.56,912571.56,632095.56,139232.36,441016.84,360111.84,319905.84,410617.16,720293.56,0.00,147435.41,447911.28,195989.44,721416.75,351408.91,1718846.12,152535.27,352540.41,588115.06,757346.81,1086929.25,379205.50,248752.62,532731.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,275,286,31,151.061951,8.536,0.850538,,C13-label-5,Glutamate,Glutamate,C5H9NO4,0.474,4.646445,146.045898,13385.28,4799.36,196069.25,153392.12,14725.09,10329.85,8260.28,13317.16,8999.17,9146.44,12986.21,17270.06,13147.36,10889.37,10171.79,8315.89,12629.33,14482.74,6013.23,9226.28,12462.01,9937.81,14970.69,8943.68,8690.05,9465.82,106875.02,208133.73,35048.09,63275.73,46063.14,97530.41,160033.27,189027.11,229247.92,139842.05,31951.44,102555.31,72858.51,78898.66,96483.77,133920.77,6681.64,40977.50,131866.75,49526.16,184318.45,52180.79,476136.72,38236.80,77162.66,138229.05,185238.39,265327.97,86051.22,62185.84,133337.12,11342.08,5878.98,8934.78,9135.72,16099.20,12659.75,10491.41
,288,288,23,147.029953,7.014,0.676284,[M-H]-,C12 PARENT,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,1.976,0.415121,147.029953,2430221.75,1316381.00,1088084.38,341068.28,1219864.12,968420.06,46502.78,54641.04,32030.72,52188.11,34000.47,59827.50,45866.04,23589.08,34307.89,37290.59,45120.70,21201.25,25413.20,48288.25,31927.99,38617.92,39710.10,33510.81,45760.37,50691.34,602173.19,2494306.75,895912.44,910186.94,1653062.00,1201164.38,1299339.00,1081667.38,426199.72,1245214.12,333050.66,919311.94,651253.19,259504.62,1103379.62,456530.41,1208212.12,99780.82,127646.91,118236.44,279424.16,152024.52,923975.75,62225.65,334272.16,266510.38,357767.53,203574.39,133227.80,131772.52,192839.20,484654.09,22831.40,23376.92,24696.46,18672.36,21475.37,18983.67
,288,295,18,148.033173,6.988,0.638116,,C13-label-1,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,2.002,0.515384,147.029953,132343.67,73389.07,84429.97,44937.34,66457.77,59087.72,2175.98,2204.35,2464.68,4637.82,2019.01,2597.30,2268.87,0.00,1625.95,2233.11,2100.83,0.00,0.00,2518.21,1814.54,1746.94,0.00,2011.99,2575.04,2503.64,41200.32,180370.58,61666.70,81858.49,107985.16,86690.30,98091.38,98081.06,31949.28,84034.59,25702.96,67928.96,37915.11,15784.38,69228.30,34281.40,70611.40,9775.00,17058.71,12221.16,43227.76,27937.42,138292.02,6206.76,39104.20,35579.04,35304.90,26865.59,28075.60,12541.39,29803.87,27520.24,0.00,0.00,1079.63,0.00,0.00,0.00
,288,296,21,149.036316,7.059,0.723455,,C13-label-2,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,1.931,1.945274,147.029953,1675.42,1328.95,40298.70,99022.52,2960.20,0.00,1604.40,1214.68,0.00,1372.60,1762.63,1505.02,0.00,0.00,1635.26,0.00,0.00,0.00,1707.85,0.00,0.00,1597.39,0.00,1645.26,0.00,0.00,30068.34,110702.02,19347.01,50490.79,36799.79,36807.64,48272.50,76728.41,25675.44,45555.91,7331.93,16693.53,16090.21,3849.11,33659.34,20420.87,2389.74,14680.82,25416.61,15624.12,68818.27,38952.90,214824.05,7190.86,67389.35,43928.86,57098.93,33775.59,48648.76,18968.60,40939.04,1762.59,0.00,0.00,0.00,1292.51,1408.03,1226.05
,288,297,15,150.039932,7.096,0.656741,,C13-label-3,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,1.894,0.203396,147.029953,1454.85,0.00,60237.49,104094.12,0.00,1591.97,0.00,0.00,0.00,0.00,1439.41,1970.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45143.11,143958.33,26426.74,56561.97,47174.52,53114.69,62426.00,109128.13,43144.86,59212.48,11741.74,26301.58,16508.21,5104.03,41244.03,24215.54,0.00,21439.16,38985.80,23652.01,97490.85,40364.23,331109.06,11853.08,96930.09,60590.02,79216.53,49252.02,60527.88,27905.52,50328.40,1357.56,0.00,0.00,0.00,0.00,0.00,0.00
,288,298,14,151.043243,7.214,0.707239,,C13-label-4,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,1.776,0.505113,147.029953,4659.63,3772.57,46497.55,68819.91,2282.87,5462.82,2173.80,1887.07,2154.63,2119.32,3561.36,3761.28,1971.67,3143.16,1822.03,4907.73,1982.77,1822.16,3462.64,2242.05,2678.18,2091.36,2760.35,1836.87,1994.26,2111.50,30819.33,87104.80,19218.73,24429.23,37493.18,31929.13,49304.71,69352.13,29231.27,35928.22,7849.47,19583.49,17036.41,3006.80,30500.88,17433.08,2538.39,17943.36,29684.83,21361.38,71447.96,22338.81,254922.52,9021.33,67056.41,48684.25,67295.46,39466.00,42802.69,23310.86,41032.85,2827.36,2388.51,2442.86,2104.97,2879.08,3182.29,2098.46
,288,299,13,152.046814,7.188,0.795877,,C13-label-5,2-Hydroxyglutarate,2-Hydroxyglutarate,C5H8O5,1.802,0.903204,147.029953,1483.46,1635.53,14006.33,17213.86,1128.01,1718.92,1232.13,1734.31,1981.91,1410.47,1773.45,1745.21,1814.92,1428.66,1197.42,2743.76,1604.40,1879.41,1383.73,1055.19,1451.08,1821.22,2079.88,2234.15,1760.60,4088.31,10120.44,25307.03,3360.48,8835.48,9456.77,10567.69,6805.95,20795.28,7134.55,12660.36,2148.75,8766.76,2468.79,2106.08,6631.95,6686.95,2213.73,6734.26,12099.11,2889.90,21301.38,3935.37,76473.55,2035.03,18531.78,14421.31,17863.83,10282.76,9844.38,7153.71,13484.91,1376.77,2397.88,1566.57,1245.10,1339.93,1303.73,1414.91
,300,300,51,174.040909,8.530,0.840085,[M-H]-,C12 PARENT,N-Acetylaspartate,N-Acetylaspartate,C6H9NO5,0.460,0.613715,174.040909,102497.41,217007.92,62818.33,146022.05,43969.97,785404.75,20068.87,14511.58,17968.51,13963.10,13395.21,20549.11,10254.90,9551.99,8575.28,9813.95,8220.77,12611.70,10022.86,16974.53,13765.64,12097.02,13894.29,21052.63,15180.30,17418.47,45330.86,80985.49,59044.27,45393.75,44275.88,57961.16,134915.69,43069.45,56828.94,53416.64,31569.16,46815.89,112124.71,22096.26,35338.92,77702.74,94544.12,25699.73,39710.07,28682.54,90251.19,73033.80,450654.62,32480.08,49624.33,111160.76,143835.61,202698.50,79537.72,39868.51,72847.70,158840.12,11881.19,9341.24,11065.08,10176.92,8903.29,7308.14
,300,306,28,175.044128,8.538,0.849650,,C13-label-1,N-Acetylaspartate,N-Acetylaspartate,C6H9NO5,0.452,0.087171,174.040909,6724.43,14313.07,21090.83,21925.34,2080.36,66158.99,1138.19,915.42,0.00,0.00,0.00,1015.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,924.58,971.56,0.00,1103.87,0.00,0.00,7271.03,8326.41,6408.00,5149.47,4039.44,4539.84,13212.81,2392.53,6744.43,4113.94,0.00,3488.33,10995.65,1191.79,3466.78,9461.52,3232.72,1704.34,3641.72,2856.18,8766.41,10729.77,45388.91,3978.17,4941.27,12330.58,16579.39,21950.23,7861.90,2667.38,2802.82,10237.89,0.00,0.00,0.00,1144.82,0.00,0.00
,300,307,8,176.047165,8.519,0.841971,,C13-label-2,N-Acetylaspartate,N-Acetylaspartate,C6H9NO5,0.471,1.906834,174.040909,0.00,1241.97,10942.94,11333.88,0.00,0.00,1047.31,1172.42,1263.29,0.00,0.00,1406.22,0.00,0.00,0.00,0.00,1221.59,1093.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9889.48,0.00,4389.52,6962.34,9468.05,0.00,0.00,1470.82,1852.86,0.00,1025.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1472.43,1206.88,3224.82,1507.10,24271.65,1444.35,2324.27,4365.58,2635.33,6631.57,1691.77,0.00,1561.56,0.00,0.00,0.00,0.00,1104.59,0.00,1078.15
,300,308,9,177.051041,8.511,0.844094,,C13-label-3,N-Acetylaspartate,N-Acetylaspartate,C6H9NO5,0.479,1.034197,174.040909,0.00,0.00,6308.04,6476.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1386.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13223.55,998.33,4559.76,6940.25,13511.78,1377.50,0.00,1573.87,0.00,0.00,0.00,1354.34,0.00,0.00,0.00,1120.43,1082.01,0.00,1260.21,0.00,4675.04,1842.87,21241.58,0.00,1395.09,3894.51,4857.25,6491.46,1772.76,1366.65,0.00,0.00,0.00,0.00,0.00,1308.07,0.00,0.00
,300,309,5,178.054459,8.530,0.839526,,C13-label-4,N-Acetylaspartate,N-Acetylaspartate,C6H9NO5,0.460,1.371159,174.040909,0.00,0.00,7115.67,3428.04,0.00,0.00,0.00,0.00,0.00,967.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11943.75,0.00,5540.23,3394.59,9421.51,0.00,0.00,0.00,1806.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1111.36,0.00,0.00,14549.58,0.00,0.00,1323.68,1528.44,3837.12,1235.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,310,310,52,117.019478,8.466,0.807485,[M-H]-,C12 PARENT,Succinate,Succinate,C4H6O4,0.304,1.238757,117.019478,3710356.00,5827521.50,1456335.88,1733570.62,1984337.12,3903398.00,944879.56,755703.00,1115764.88,698794.25,705111.69,789556.81,704225.31,703077.31,707392.19,654187.44,766687.56,731001.94,687770.88,723224.06,703374.94,735150.06,723785.44,1298815.38,865262.81,1224552.38,931044.31,1761011.12,1655347.88,1322764.75,1284912.62,1279299.12,1887129.00,974730.00,989982.31,1299491.88,1510838.12,1753855.38,1625732.50,797114.25,1274850.38,1645904.88,2159014.00,989235.69,1166976.25,1161062.88,1584896.38,2387470.75,2268893.75,783005.69,1804933.38,2026262.12,2579535.25,2383116.50,2042189.00,1219899.88,1775516.00,3301526.75,836271.19,817789.19,695938.94,678501.31,651162.50,663388.81
,310,316,55,118.022850,8.423,0.829633,,C13-label-1,Succinate,Succinate,C4H6O4,0.347,1.357513,117.019478,165366.17,256339.50,424061.84,438219.84,135072.30,318626.09,58870.09,49097.38,58349.39,42825.06,36618.86,41653.90,40734.94,41238.16,37033.50,32572.00,40256.44,42266.95,30952.09,42095.55,38028.38,43035.81,33236.99,54741.14,34216.20,54158.51,210545.80,615168.81,256373.95,323692.72,439975.47,337509.12,556112.19,289461.12,334874.28,342775.09,156001.31,399928.91,308235.09,184623.45,236539.45,516177.75,163620.83,138854.84,313693.38,269334.97,572467.44,601330.31,864517.06,125924.02,445503.75,596039.25,692296.81,898296.19,425551.88,245998.20,305055.53,240940.08,40731.08,36787.02,30792.16,29943.47,28132.18,29822.47
,310,317,25,119.026855,8.399,0.854707,,C13-label-2,Succinate,Succinate,C4H6O4,0.371,6.858543,117.019478,0.00,0.00,427323.34,385573.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46562.16,312672.22,0.00,209610.50,321027.16,194494.62,330483.56,219791.73,239589.45,221259.05,0.00,371797.53,210613.52,42266.73,53649.19,340856.91,0.00,0.00,302098.09,265139.47,544887.25,346131.31,1007167.94,0.00,332444.78,440849.09,645236.44,861809.69,252851.98,202100.11,236733.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,310,318,39,120.029297,8.404,0.854556,,C13-label-3,Succinate,Succinate,C4H6O4,0.366,0.826315,117.019478,0.00,0.00,293626.78,250794.67,0.00,0.00,10839.04,9153.30,11597.55,13975.21,4078.76,14085.92,9775.29,6730.62,3177.00,2900.06,7850.37,7499.75,0.00,3006.02,2779.22,5303.30,2863.52,0.00,0.00,0.00,71744.41,150946.55,57751.73,103261.79,207873.95,123588.70,176610.23,155448.19,153596.00,152613.86,45676.55,312071.97,181714.08,79842.57,100831.47,202335.30,0.00,75816.71,245301.39,215294.98,356671.16,148138.31,733233.56,69681.95,237718.80,267842.03,440504.72,626467.25,135161.98,174213.45,171620.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,310,319,30,121.032928,8.403,0.852598,,C13-label-4,Succinate,Succinate,C4H6O4,0.367,1.449823,117.019478,0.00,0.00,75798.28,56089.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12563.24,26199.46,5176.78,8575.74,42660.86,21417.96,31015.08,33083.40,32079.72,25952.58,7768.19,78330.09,42481.09,15092.30,17431.82,37754.82,0.00,14823.94,69057.41,51561.08,87575.60,17951.25,227257.42,8944.13,58617.30,66645.41,124427.13,164971.69,25059.94,49099.89,40216.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,320,320,58,179.056137,8.250,0.843853,[M-H]-,C12 PARENT,Inositol,Inositol,C6H12O6,0.440,0.170436,179.056137,2629839.00,2155176.75,2213210.25,1914196.00,1054753.00,2958953.75,126448.59,107830.68,105809.50,106062.62,61109.54,166213.95,96983.35,88943.44,78077.69,60531.62,104595.47,96424.41,81092.38,127994.73,79136.51,111304.44,128802.32,86022.78,136105.88,134701.38,388409.59,959895.69,489543.78,1325578.12,499999.88,559343.00,692988.19,699833.50,722343.44,867984.25,287303.84,747008.19,783111.19,490395.03,828630.56,560407.81,748376.31,575955.69,1128813.00,712291.06,1553001.00,1271087.62,2768092.25,506772.75,1030991.19,1285491.50,1645879.62,2047952.50,993169.19,697739.44,1564403.88,3005408.00,10889.95,11572.62,7979.75,7156.15,7721.67,6872.23
,320,328,54,180.059570,8.231,0.849282,,C13-label-1,Inositol,Inositol,C6H12O6,0.459,0.593201,179.056137,176763.55,140009.73,146130.50,127136.16,73096.07,175485.20,9791.01,9359.21,6496.57,9698.82,6036.40,11210.28,8984.10,9135.90,7458.96,4437.29,11180.05,5516.44,7121.51,14290.24,10134.16,11651.06,14031.67,5826.75,6029.07,10886.83,32592.72,102751.28,31831.46,102698.69,34875.58,69949.09,74047.48,96509.16,76567.13,125402.12,25728.49,71721.48,75349.60,59551.67,75861.70,147537.17,48074.99,34391.08,80571.64,45383.17,108321.57,92775.16,192316.50,34195.25,67973.30,95020.81,103125.04,143001.25,71499.45,44780.78,105935.38,207283.98,0.00,1302.25,1149.58,0.00,0.00,0.00
